player,evaluations,count_differential_evaluations
0,0,0
0,0,0
0,0,0
0,45544,12
0,267123,838
0,269221,1210
0,262839,1819
0,241856,2423
0,210038,2595
0,164573,10042
0,156362,10664
0,136231,10294
0,104890,12404
0,97876,17534
0,76383,13533
0,55423,21616
0,65701,21847
0,48802,25076
0,250812,70340
0,268021,101971
0,269795,104308
0,265412,214906
0,147484,94581
0,164661,72308
0,88183,47446
0,0,0
0,0,0
0,0,0
0,45544,12
